,id,usableAreas,createdAt,displayAddressGeolocation,parkingSpaces,suites,bathrooms,bedrooms,pricingInfos,amenities,unitFloor
0,91017419,['127'],2017-12-18T15:56:02.249Z,None,[2],[2],[4],[4],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '360', 'price': '1430000', 'businessType': 'SALE', 'monthlyCondoFee': '1031'}, {'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '8531'}, 'yearlyIptu': '360', 'price': '7500', 'businessType': 'RENTAL', 'monthlyCondoFee': '1031'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'GOURMET_SPACE', 'GARAGE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'CHILDRENS_POOL', 'GREEN_SPACE', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM', 'LAUNDRY', 'ALARM_SYSTEM', 'NEAR_PUBLIC_TRANSPORT', 'FULL_CABLING', 'WATCHMAN', 'SECURITY_24_HOURS', 'SAFETY_CIRCUIT', 'TEEN_SPACE', 'ADULT_POOL', 'ADULT_GAME_ROOM', 'YOUTH_GAME_ROOM', 'RECEPTION', 'SAUNA', 'ESSENTIAL_PUBLIC_SERVICES', 'NUMBER_OF_FLOORS']",0
0,2567749941,['70'],2022-06-21T09:45:59.588Z,"{'lon': -46.691059, 'lat': -23.623783}",[1],[1],[2],[2],"[{'yearlyIptu': '88', 'price': '1000000', 'businessType': 'SALE', 'monthlyCondoFee': '520'}]","['NUMBER_OF_FLOORS', 'POOL']",6
0,2638076850,['87'],2023-06-13T15:11:39.751Z,"{'lon': -46.621113, 'lat': -23.564473}",[1],[1],[2],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '3900'}, 'yearlyIptu': '0', 'price': '2500', 'businessType': 'RENTAL', 'monthlyCondoFee': '1400'}, {'yearlyIptu': '0', 'price': '440000', 'businessType': 'SALE', 'monthlyCondoFee': '1400'}]","['GARDEN', 'GREEN_SPACE', 'PARTY_HALL', 'NEAR_HOSPITAL', 'ELECTRIC_GENERATOR', 'RECEPTION']",0
0,2580701545,['62'],2022-09-17T02:34:54.375Z,"{'lon': -46.623265, 'lat': -23.497671}",[0],[2],[2],[2],"[{'yearlyIptu': '73', 'price': '600000', 'businessType': 'SALE', 'monthlyCondoFee': '965'}]","['ELEVATOR', 'BALCONY', 'PLAYGROUND', 'BUILTIN_WARDROBE', 'KITCHEN_CABINETS', 'KITCHEN', 'LAUNDRY', 'SECURITY_24_HOURS']",0
0,2641597814,['70'],2023-06-29T14:38:41.831Z,"{'lon': -46.539617, 'lat': -23.522051}",[2],[],[2],[3],"[{'yearlyIptu': '0', 'price': '470000', 'businessType': 'SALE', 'monthlyCondoFee': '850'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'GAMES_ROOM', 'DISABLED_ACCESS', 'ELECTRONIC_GATE']",20
0,2529579694,['77'],2021-08-04T03:01:52.911Z,"{'lon': -46.691607, 'lat': -23.563579}",[1],[1],[2],[1],"[{'yearlyIptu': '0', 'price': '1628000', 'businessType': 'SALE', 'monthlyCondoFee': '700'}]","['POOL', 'ELEVATOR', 'BALCONY', 'SERVICE_AREA', 'KITCHEN', 'SAUNA']",0
0,93609060,['86'],2018-03-17T09:29:04.661Z,"{'lon': -46.678339, 'lat': -23.536485}",[1],[],[1],[2],"[{'price': '600000', 'businessType': 'SALE', 'monthlyCondoFee': '1100'}]",['SERVICE_AREA'],0
0,2673432151,['57'],2023-12-02T00:48:21.860Z,"{'lon': -46.730501, 'lat': -23.632142}",[1],[1],[2],[2],"[{'yearlyIptu': '50', 'price': '610000', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]","['BALCONY', 'GYM', 'GOURMET_SPACE', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN', 'LAUNDRY', 'ADULT_GAME_ROOM']",15
0,2639458380,['122'],2023-06-20T15:27:56.139Z,"{'lon': -46.715141, 'lat': -23.601048}",[2],[1],[2],[1],"[{'yearlyIptu': '490', 'price': '1400000', 'businessType': 'SALE', 'monthlyCondoFee': '1100'}]","['POOL', 'FURNISHED', 'ELEVATOR', 'GYM', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'COWORKING', 'SQUASH', 'GAMES_ROOM', 'SAUNA', 'SPA']",4
0,2661595276,['40'],2023-10-12T01:26:51.374Z,"{'lon': -46.513855, 'lat': -23.532582}",[0],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '290000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['KITCHEN', 'SERVICE_AREA']",0
0,2584872285,['48'],2022-10-13T16:34:02.431Z,"{'lon': -46.548881, 'lat': -23.525806}",[0],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '280000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['KITCHEN', 'LAUNDRY']",0
0,2672446876,['28'],2023-11-28T14:52:56.699Z,"{'lon': -46.598504, 'lat': -23.478286}",[1],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '276900', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['BARBECUE_GRILL', 'ELEVATOR', 'GOURMET_BALCONY', 'POOL', 'PETS_ALLOWED']",23
0,2666361130,['29'],2023-11-01T10:41:51.730Z,"{'lon': -46.732518, 'lat': -23.533521}",[0],[],[1],[1],"[{'yearlyIptu': '200', 'price': '205900', 'businessType': 'SALE', 'monthlyCondoFee': '200'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'COWORKING', 'ELECTRONIC_GATE']",1
0,2645724043,['244'],2023-07-21T17:33:01.821Z,"{'lon': -46.655815, 'lat': -23.568524}",[3],[1],[3],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '2975', 'price': '2700000', 'businessType': 'SALE', 'monthlyCondoFee': '3900'}, {'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '13900'}, 'yearlyIptu': '2975', 'price': '10000', 'businessType': 'RENTAL', 'monthlyCondoFee': '3900'}]","['ELEVATOR', 'GYM', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'GARDEN', 'SERVICE_AREA', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'CONCIERGE_24H', 'SECURITY_CABIN', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'BATHROOM_CABINETS', 'SERVICE_BATHROOM', 'INTERNET_ACCESS', 'CLOSET', 'LARGE_KITCHEN', 'ELECTRIC_GENERATOR', 'HEATING', 'RECEPTION', 'SECURITY_CAMERA', 'SAFETY_CIRCUIT', 'SERVICE_ENTRANCE', 'GRASS', 'ENTRANCE_HALL', 'NEAR_PUBLIC_TRANSPORT', 'SECURITY_24_HOURS', 'INTEGRATED_ENVIRONMENTS', 'BLINDEX_BOX', 'EMPLOYEE_DEPENDENCY', 'LAVABO']",10
0,2563480106,['83'],2022-05-19T17:05:24.410Z,"{'lon': -46.666278, 'lat': -23.63923}",[2],[1],[2],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '5616'}, 'yearlyIptu': '206', 'price': '4400', 'businessType': 'RENTAL', 'monthlyCondoFee': '1216'}, {'yearlyIptu': '206', 'price': '869999', 'businessType': 'SALE', 'monthlyCondoFee': '1216'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'PLAYGROUND', 'GOURMET_BALCONY', 'CHILDRENS_POOL', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'RECREATION_AREA', 'KITCHEN_CABINETS', 'KITCHEN', 'LAUNDRY', 'ARMORED_SECURITY_CABIN', 'INDOOR_SOCCER', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM', 'SPA', 'SAUNA']",22
0,2673129391,['98'],2023-11-30T21:51:24.231Z,"{'lon': -46.69817, 'lat': -23.566043}",[2],[2],[3],[2],"[{'yearlyIptu': '999', 'price': '750000', 'businessType': 'SALE', 'monthlyCondoFee': '99'}]",[],12
0,2598371280,['137'],2022-12-09T07:43:28.903Z,"{'lon': -46.625592, 'lat': -23.498996}",[3],[3],[4],[3],"[{'yearlyIptu': '750', 'price': '2150000', 'businessType': 'SALE', 'monthlyCondoFee': '1500'}]","['ELEVATOR', 'BALCONY', 'GOURMET_BALCONY', 'KITCHEN', 'INTERCOM', 'LAUNDRY']",5
0,2661309993,['45'],2023-10-11T00:06:13.093Z,"{'lon': -46.600889, 'lat': -23.59586}",[1],[1],[1],[1],"[{'yearlyIptu': '48', 'price': '500000', 'businessType': 'SALE', 'monthlyCondoFee': '750'}]",[],14
0,2676578293,['46'],2023-12-15T09:22:00.754Z,"{'lon': -46.587312, 'lat': -23.587833}",[1],[0],[1],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '3400'}, 'yearlyIptu': '0', 'price': '2800', 'businessType': 'RENTAL', 'monthlyCondoFee': '600'}, {'yearlyIptu': '0', 'price': '472000', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]",[],4
0,2561085707,['62'],2022-05-03T02:23:26.710Z,"{'lon': -46.551172, 'lat': -23.546723}",[1],[0],[1],[3],"[{'yearlyIptu': '0', 'price': '420000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['KITCHEN', 'ELEVATOR', 'INTERCOM', 'POOL', 'SERVICE_AREA']",0
0,2673919480,['64'],2023-12-05T14:25:10.048Z,"{'lon': -46.667528, 'lat': -23.611424}",[1],[1],[2],[1],"[{'yearlyIptu': '200', 'price': '1583000', 'businessType': 'SALE', 'monthlyCondoFee': '750'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'TENNIS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'AMERICAN_KITCHEN', 'FIREPLACE', 'LAUNDRY', 'GAMES_ROOM', 'SQUASH', 'CINEMA', 'SPA', 'SAUNA', 'DISABLED_ACCESS', 'COWORKING', 'ELECTRONIC_GATE']",30
0,2673435062,['69'],2023-12-02T00:50:26.681Z,"{'lon': -46.735925, 'lat': -23.623758}",[1],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '330000', 'businessType': 'SALE', 'monthlyCondoFee': '1160'}]","['BALCONY', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'KITCHEN', 'HEATING', 'ADULT_GAME_ROOM']",0
0,2665544706,['61'],2023-10-28T21:38:57.120Z,"{'lon': -46.668072, 'lat': -23.65144}",[1],[0],[1],[2],"[{'yearlyIptu': '40', 'price': '537990', 'businessType': 'SALE', 'monthlyCondoFee': '1000'}]","['POOL', 'BARBECUE_GRILL', 'GOURMET_SPACE', 'GOURMET_BALCONY', 'PARTY_HALL', 'ADULT_GAME_ROOM']",0
0,2625858280,['93'],2023-04-13T02:20:13.388Z,"{'lon': -46.691915, 'lat': -23.551602}",[1],[1],[2],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '5064'}, 'yearlyIptu': '223', 'price': '2800', 'businessType': 'RENTAL', 'monthlyCondoFee': '2264'}, {'yearlyIptu': '223', 'price': '950000', 'businessType': 'SALE', 'monthlyCondoFee': '2264'}]","['ELEVATOR', 'GARDEN', 'SERVICE_AREA', 'KITCHEN', 'INTERCOM', 'LAUNDRY']",0
0,2673499476,['160'],2023-12-02T13:52:54.267Z,"{'lon': -46.627511, 'lat': -23.577464}",[2],[3],[5],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '7300'}, 'yearlyIptu': '567', 'price': '5500', 'businessType': 'RENTAL', 'monthlyCondoFee': '1800'}, {'yearlyIptu': '0', 'price': '1400000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]",[],5
0,2678368143,['105'],2023-12-22T18:46:44.180Z,"{'lon': -46.672143, 'lat': -23.681172}",[2],[1],[3],[3],"[{'yearlyIptu': '340', 'price': '850000', 'businessType': 'SALE', 'monthlyCondoFee': '1300'}]",[],0
0,2677819829,['82'],2023-12-20T16:21:48.577Z,"{'lon': -46.610036, 'lat': -23.627434}",[0],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '330000', 'businessType': 'SALE', 'monthlyCondoFee': '170'}]",[],50
0,2655862428,['43'],2023-09-15T07:05:19.678Z,"{'lon': -46.484809, 'lat': -23.560378}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '279900', 'businessType': 'SALE', 'monthlyCondoFee': '468'}]","['GYM', 'PARTY_HALL']",0
0,2608041083,['92'],2023-01-24T18:59:08.421Z,"{'lon': -46.655035, 'lat': -23.539784}",[],[1],[3],[3],"[{'yearlyIptu': '1090', 'price': '720799', 'businessType': 'SALE', 'monthlyCondoFee': '1000'}]","['ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'SERVICE_AREA', 'BUILTIN_WARDROBE', 'SERVICE_BATHROOM', 'LARGE_ROOM']",10
0,2645051031,['64'],2023-07-19T00:49:14.052Z,"{'lon': -46.624421, 'lat': -23.494422}",[1],[1],[2],[2],"[{'yearlyIptu': '175', 'price': '620000', 'businessType': 'SALE', 'monthlyCondoFee': '830'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'AIR_CONDITIONING', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'ELECTRONIC_GATE']",0
0,2648171040,['60'],2023-08-05T09:18:05.840Z,"{'lon': -46.70378, 'lat': -23.510019}",[1],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '240000', 'businessType': 'SALE', 'monthlyCondoFee': '509'}]",[],21
0,2673435422,['90'],2023-12-02T00:50:22.232Z,"{'lon': -46.669058, 'lat': -23.644611}",[2],[2],[1],[2],"[{'yearlyIptu': '300', 'price': '1113000', 'businessType': 'SALE', 'monthlyCondoFee': '1300'}]","['GYM', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'KITCHEN', 'ADULT_GAME_ROOM']",0
0,2673435489,['74'],2023-12-02T00:49:50.259Z,"{'lon': -46.690648, 'lat': -23.657406}",[1],[0],[1],[3],"[{'yearlyIptu': '95', 'price': '530000', 'businessType': 'SALE', 'monthlyCondoFee': '575'}]","['GYM', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'DEPOSIT', 'ADULT_GAME_ROOM']",3
0,2626352930,['153'],2023-04-16T00:33:49.048Z,"{'lon': -46.742488, 'lat': -23.528475}",[3],[2],[1],[4],"[{'yearlyIptu': '400', 'price': '1703000', 'businessType': 'SALE', 'monthlyCondoFee': '1000'}]","['POOL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'TENNIS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'GAMES_ROOM', 'ELECTRONIC_GATE']",14
0,2674607381,['86'],2023-12-08T13:10:55.441Z,"{'lon': -46.618005, 'lat': -23.609096}",[2],[1],[3],[3],"[{'yearlyIptu': '1', 'price': '739000', 'businessType': 'SALE', 'monthlyCondoFee': '1'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'CHILDRENS_POOL', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'RECREATION_AREA', 'GAS_SHOWER', 'AMERICAN_KITCHEN', 'DEPOSIT', 'TOYS_PLACE', 'DECK', 'ADULT_POOL', 'CINEMA', 'GAMES_ROOM', 'SAUNA', 'SPA', 'ELECTRONIC_GATE', 'INTEGRATED_ENVIRONMENTS', 'LAVABO', 'COLD_FLOOR']",6
0,2667573399,['48'],2023-11-07T06:28:07.760Z,"{'lon': -46.439903, 'lat': -23.531692}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '244000', 'businessType': 'SALE', 'monthlyCondoFee': '450'}]","['BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'SERVICE_AREA', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM']",6
0,2672566584,['63'],2023-11-29T01:42:45.728Z,"{'lon': -46.548162, 'lat': -23.57841}",[1],[1],[2],[3],"[{'yearlyIptu': '0', 'price': '330000', 'businessType': 'SALE', 'monthlyCondoFee': '720'}]","['BARBECUE_GRILL', 'KITCHEN', 'POOL']",8
0,2666932911,['94'],2023-11-04T02:17:22.958Z,"{'lon': -46.677817, 'lat': -23.591567}",[1],[1],[3],[3],"[{'yearlyIptu': '365', 'price': '950000', 'businessType': 'SALE', 'monthlyCondoFee': '1450'}]","['GATED_COMMUNITY', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN', 'DEPOSIT']",4
0,2583442719,['206'],2022-10-05T06:33:26.145Z,"{'lon': -46.696138, 'lat': -23.527312}",[3],[3],[5],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '16607'}, 'yearlyIptu': '1250', 'price': '14000', 'businessType': 'RENTAL', 'monthlyCondoFee': '2607'}, {'yearlyIptu': '1250', 'price': '2800000', 'businessType': 'SALE', 'monthlyCondoFee': '2607'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'AIR_CONDITIONING', 'SERVICE_AREA', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM']",7
0,2648048525,['49'],2023-08-04T19:35:34.321Z,"{'lon': -46.525382, 'lat': -23.539949}",[1],[0],[1],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '2680'}, 'yearlyIptu': '99', 'price': '2500', 'businessType': 'RENTAL', 'monthlyCondoFee': '180'}, {'yearlyIptu': '99', 'price': '422000', 'businessType': 'SALE', 'monthlyCondoFee': '180'}]",[],0
0,2659444968,['80'],2023-10-02T21:38:21.805Z,"{'lon': -46.629978, 'lat': -23.584485}",[2],[1],[3],[3],"[{'yearlyIptu': '350', 'price': '1065000', 'businessType': 'SALE', 'monthlyCondoFee': '1400'}]","['POOL', 'BARBECUE_GRILL', 'GYM', 'PARTY_HALL', 'GAMES_ROOM', 'SAUNA']",15
0,2588552031,['76'],2022-10-29T02:02:53.785Z,"{'lon': -46.665425, 'lat': -23.652047}",[1],[0],[2],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '2440'}, 'yearlyIptu': '65', 'price': '1900', 'businessType': 'RENTAL', 'monthlyCondoFee': '540'}, {'yearlyIptu': '65', 'price': '380000', 'businessType': 'SALE', 'monthlyCondoFee': '540'}]","['DEPOSIT', 'INTERCOM', 'ALARM_SYSTEM', 'SERVICE_AREA', 'PETS_ALLOWED']",0
0,2599557903,['89'],2022-12-15T07:54:05.570Z,None,[2],[1],[2],[3],"[{'yearlyIptu': '0', 'price': '980000', 'businessType': 'SALE', 'monthlyCondoFee': '530'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'SERVICE_AREA', 'SPORTS_COURT', 'KITCHEN', 'DEPOSIT', 'INTERCOM']",0
0,2574393154,['40'],2022-08-03T11:26:12.457Z,"{'lon': -46.525646, 'lat': -23.537721}",[0],[0],[2],[2],"[{'yearlyIptu': '0', 'price': '245000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['KITCHEN', 'SERVICE_AREA']",0
0,2675420115,['64'],2023-12-12T00:11:24.524Z,"{'lon': -46.578326, 'lat': -23.537957}",[1],[0],[1],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '4100'}, 'yearlyIptu': '130', 'price': '3500', 'businessType': 'RENTAL', 'monthlyCondoFee': '600'}, {'yearlyIptu': '130', 'price': '850000', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]",['ELEVATOR'],11
0,2672239954,['40'],2023-11-28T01:06:01.781Z,"{'lon': -46.768972, 'lat': -23.668461}",[1],[0],[1],[2],"[{'price': '200000', 'businessType': 'SALE', 'monthlyCondoFee': '313'}]",[],0
0,2648805507,['75'],2023-08-09T20:17:09.041Z,"{'lon': -46.736706, 'lat': -23.619636}",[2],[1],[1],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '3530'}, 'yearlyIptu': '238', 'price': '2200', 'businessType': 'RENTAL', 'monthlyCondoFee': '1330'}, {'yearlyIptu': '238', 'price': '670000', 'businessType': 'SALE', 'monthlyCondoFee': '1330'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'BALCONY', 'SPORTS_COURT', 'INTERCOM']",7
0,2673432350,['120'],2023-12-02T00:49:59.478Z,"{'lon': -46.733262, 'lat': -23.629306}",[3],[1],[3],[4],"[{'yearlyIptu': '450', 'price': '700000', 'businessType': 'SALE', 'monthlyCondoFee': '1600'}]","['FURNISHED', 'BALCONY', 'GYM', 'GARAGE', 'GOURMET_BALCONY', 'PARTY_HALL', 'KITCHEN', 'DEPOSIT', 'ADULT_GAME_ROOM']",0
0,2670884909,['70'],2023-11-22T06:17:52.935Z,"{'lon': -46.646013, 'lat': -23.550915}",[],[],[1],[2],"[{'yearlyIptu': '0', 'price': '490000', 'businessType': 'SALE', 'monthlyCondoFee': '550'}]","['FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'AIR_CONDITIONING', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'TENNIS_COURT', 'KITCHEN', 'DEPOSIT', 'INTERCOM', 'LAUNDRY', 'ALARM_SYSTEM', 'WATCHMAN', 'EXTERIOR_VIEW', 'SECURITY_24_HOURS']",0
0,2491862388,['175'],2020-08-05T18:37:53.770Z,"{'lon': -46.683758, 'lat': -23.534292}",[3],[3],[5],[4],"[{'yearlyIptu': '840', 'price': '2100000', 'businessType': 'SALE', 'monthlyCondoFee': '2900'}]","['POOL', 'ELEVATOR', 'BALCONY', 'GYM', 'GARDEN', 'PARTY_HALL', 'SAUNA']",6
0,2607018176,['35'],2023-01-20T07:04:26.941Z,"{'lon': -46.53251, 'lat': -23.533703}",[0],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '229000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['KITCHEN', 'LAUNDRY']",0
0,2565501679,['70'],2022-06-04T10:59:57.502Z,"{'lon': -46.741805, 'lat': -23.479116}",[2],[1],[2],[3],"[{'yearlyIptu': '100', 'price': '450000', 'businessType': 'SALE', 'monthlyCondoFee': '500'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'GAMES_ROOM', 'ELECTRONIC_GATE']",0
0,2550937082,['24'],2022-02-09T20:24:22.478Z,"{'lon': -46.59959, 'lat': -23.560327}",[0],[1],[1],[1],"[{'price': '182500', 'businessType': 'SALE', 'monthlyCondoFee': '300'}]","['AIR_CONDITIONING', 'SERVICE_AREA']",0
0,2673806294,['34'],2023-12-05T01:41:15.620Z,"{'lon': -46.476182, 'lat': -23.557835}",[1],[0],[1],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '1550'}, 'yearlyIptu': '80', 'price': '1400', 'businessType': 'RENTAL', 'monthlyCondoFee': '150'}, {'yearlyIptu': '80', 'price': '289000', 'businessType': 'SALE', 'monthlyCondoFee': '150'}]",[],0
0,2558944170,['84'],2022-04-15T22:16:27.736Z,"{'lon': -46.740174, 'lat': -23.587872}",[2],[1],[2],[3],"[{'yearlyIptu': '180', 'price': '600000', 'businessType': 'SALE', 'monthlyCondoFee': '950'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GARDEN', 'PLAYGROUND', 'WALL_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'BATHROOM_CABINETS', 'GAS_SHOWER', 'INTERCOM', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'GAMES_ROOM', 'LAMINATED_FLOOR']",2
0,2620184384,['20'],2023-03-22T17:56:42.962Z,"{'lon': -46.626031, 'lat': -23.513662}",[],[],[1],[1],"[{'yearlyIptu': '0', 'price': '285000', 'businessType': 'SALE', 'monthlyCondoFee': '350'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'PARTY_HALL', 'CONCIERGE_24H', 'LAUNDRY', 'ELECTRONIC_GATE']",9
0,2675531685,['63'],2023-12-12T07:32:39.975Z,"{'lon': -46.667166, 'lat': -23.650244}",[2],[1],[2],[2],"[{'yearlyIptu': '95', 'price': '450000', 'businessType': 'SALE', 'monthlyCondoFee': '1341'}]","['POOL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GARAGE', 'AIR_CONDITIONING']",0
0,2652421885,['58'],2023-08-29T01:55:28.678Z,"{'lon': -46.686067, 'lat': -23.560304}",[1],[0],[1],[2],"[{'yearlyIptu': '162', 'price': '450000', 'businessType': 'SALE', 'monthlyCondoFee': '1122'}]","['GARAGE', 'PETS_ALLOWED']",0
0,2673432801,['87'],2023-12-02T00:49:43.667Z,"{'lon': -46.704072, 'lat': -23.608868}",[2],[1],[2],[3],"[{'yearlyIptu': '140', 'price': '980000', 'businessType': 'SALE', 'monthlyCondoFee': '1300'}]","['GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'KITCHEN', 'DEPOSIT', 'ADULT_GAME_ROOM']",6
