,id,usableAreas,createdAt,displayAddressGeolocation,parkingSpaces,suites,bathrooms,bedrooms,pricingInfos,amenities,unitFloor
0,2643942328,['54'],2023-07-12T19:05:47.563Z,"{'lon': -46.695304, 'lat': -23.69456}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '375000', 'businessType': 'SALE', 'monthlyCondoFee': '360'}]","['BARBECUE_GRILL', 'ELEVATOR', 'GYM', 'PETS_ALLOWED', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'KITCHEN', 'DEPOSIT', 'INTERCOM', 'LAUNDRY', 'RECEPTION', 'SAFETY_CIRCUIT', 'SECURITY_24_HOURS']",9
0,2658134100,['52'],2023-09-26T14:04:43.992Z,"{'lon': -46.75849, 'lat': -23.645691}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '330000', 'businessType': 'SALE', 'monthlyCondoFee': '560'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'GAMES_ROOM']",0
0,2625974541,['83'],2023-04-13T15:17:23.282Z,"{'lon': -46.635898, 'lat': -23.498145}",[3],[1],[2],[2],"[{'yearlyIptu': '300', 'price': '980000', 'businessType': 'SALE', 'monthlyCondoFee': '850'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'GOURMET_SPACE', 'PLAYGROUND', 'GOURMET_BALCONY', 'BARBECUE_BALCONY', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'BUILTIN_WARDROBE', 'KITCHEN_CABINETS', 'DEPOSIT', 'LAUNDRY', 'RECEPTION', 'ELECTRONIC_GATE', 'GAMES_ROOM', 'SAUNA', 'SPA', 'DISABLED_ACCESS', 'NEAR_PUBLIC_TRANSPORT', 'SECURITY_24_HOURS']",7
0,2644114479,['55'],2023-07-13T20:34:00.461Z,"{'lon': -46.744297, 'lat': -23.505678}",[1],[0],[1],[2],"[{'yearlyIptu': '1', 'price': '250000', 'businessType': 'SALE', 'monthlyCondoFee': '805'}]","['POOL', 'ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'DISABLED_ACCESS', 'GAMES_ROOM', 'ELECTRONIC_GATE']",4
0,2665062832,['75'],2023-10-27T04:04:03.761Z,"{'lon': -46.76851, 'lat': -23.648634}",[1],[],[2],[3],"[{'yearlyIptu': '0', 'price': '310000', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GARAGE', 'PLAYGROUND', 'CHILDRENS_POOL', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'RECREATION_AREA', 'KITCHEN', 'INTERCOM', 'LAUNDRY', 'ALARM_SYSTEM', 'CABLE_TV', 'ARMORED_SECURITY_CABIN', 'INDOOR_SOCCER', 'SECURITY_24_HOURS', 'SAFETY_CIRCUIT', 'ADULT_GAME_ROOM', 'SAUNA']",0
0,2582644495,['103'],2022-09-29T18:34:04.339Z,"{'lon': -46.579025, 'lat': -23.533206}",[2],[3],[3],[3],"[{'yearlyIptu': '2000', 'price': '899999', 'businessType': 'SALE', 'monthlyCondoFee': '800'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'GOURMET_BALCONY', 'CHILDRENS_POOL', 'GREEN_SPACE', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'GUEST_PARKING', 'CONCIERGE_24H', 'RECREATION_AREA', 'BEDROOM_WARDROBE', 'INTERNET_ACCESS', 'GAS_SHOWER', 'CLOSET', 'AMERICAN_KITCHEN', 'ELECTRIC_GENERATOR', 'INTERCOM', 'SOUNDPROOFING', 'THERMAL_INSULATION', 'CABLE_TV', 'FRUIT_TREES', 'TOYS_PLACE', 'SECURITY_CAMERA', 'FOOTBALL_FIELD', 'SAFETY_CIRCUIT', 'SERVICE_ENTRANCE', 'BEAUTY_CENTER', 'ENTRANCE_HALL', 'ADULT_POOL', 'DECK', 'TEEN_SPACE', 'PET_SPACE', 'WATER_TANK', 'RECEPTION', 'MASSAGE', 'MEETING_ROOM', 'PATROL', 'ZEN_SPACE', 'GAMES_ROOM', 'DISABLED_ACCESS', 'COWORKING', 'SAUNA', 'SPA', 'ELECTRONIC_GATE', 'INTEGRATED_ENVIRONMENTS', 'NATURAL_VENTILATION', 'LAVABO']",0
0,2561723070,['100'],2022-05-06T18:17:43.963Z,"{'lon': -46.619361, 'lat': -23.593573}",[2],[1],[2],[3],"[{'yearlyIptu': '220', 'price': '1071263', 'businessType': 'SALE', 'monthlyCondoFee': '990'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'AMERICAN_KITCHEN', 'FIREPLACE', 'LAUNDRY', 'DISABLED_ACCESS', 'COWORKING', 'ELECTRONIC_GATE', 'GAMES_ROOM']",0
0,2653999964,['65'],2023-09-05T19:52:45.793Z,"{'lon': -46.54882, 'lat': -23.565007}",[1],[1],[1],[3],"[{'yearlyIptu': '100', 'price': '392999', 'businessType': 'SALE', 'monthlyCondoFee': '300'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GOURMET_BALCONY', 'BARBECUE_BALCONY', 'GREEN_SPACE', 'PARTY_HALL', 'CONCIERGE_24H', 'SECURITY_CABIN', 'RECREATION_AREA', 'AMERICAN_KITCHEN', 'GOURMET_KITCHEN', 'LARGE_KITCHEN', 'SANCA', 'INTERCOM', 'SOUNDPROOFING', 'HIGH_CEILING_HEIGHT', 'DINNER_ROOM', 'LARGE_ROOM', 'ALARM_SYSTEM', 'DECK', 'ZEN_SPACE', 'PIZZA_OVEN', 'ENTRANCE_HALL', 'WATER_TANK', 'SOLARIUM', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'INTEGRATED_ENVIRONMENTS', 'RAISED_FLOOR', 'NATURAL_VENTILATION']",15
0,2622325330,['143'],2023-04-02T00:08:05.156Z,"{'lon': -46.629504, 'lat': -23.499017}",[4],[3],[5],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '830', 'price': '2450000', 'businessType': 'SALE', 'monthlyCondoFee': '1600'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'TENNIS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'RECREATION_AREA', 'CLOSET', 'DISABLED_ACCESS', 'SAUNA', 'SPA', 'GAMES_ROOM']",12
0,2497251841,['80'],2020-09-26T16:06:17.990Z,"{'lon': -46.716428, 'lat': -23.533212}",[2],[1],[1],[3],"[{'yearlyIptu': '270', 'price': '800000', 'businessType': 'SALE', 'monthlyCondoFee': '1149'}]","['GATED_COMMUNITY', 'BALCONY', 'SERVICE_AREA', 'KITCHEN', 'INTERCOM', 'CABLE_TV']",11
0,2669207598,['63'],2023-11-14T03:13:02.703Z,"{'lon': -46.590325, 'lat': -23.634724}",[1],[1],[1],[3],"[{'yearlyIptu': '16', 'price': '290000', 'businessType': 'SALE', 'monthlyCondoFee': '685'}]","['POOL', 'BARBECUE_GRILL', 'BALCONY', 'GYM', 'PLAYGROUND', 'CHILDRENS_POOL', 'GREEN_SPACE', 'PARTY_HALL', 'SPORTS_COURT', 'KITCHEN', 'ADULT_POOL']",0
0,2537694893,['54'],2021-10-11T14:57:15.483Z,"{'lon': -46.608662, 'lat': -23.549912}",[1],[1],[2],[2],"[{'yearlyIptu': '1', 'price': '447000', 'businessType': 'SALE', 'monthlyCondoFee': '380'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'COWORKING', 'GAMES_ROOM', 'ELECTRONIC_GATE']",7
0,2651513362,['45'],2023-08-24T06:20:24.136Z,"{'lon': -46.651238, 'lat': -23.565739}",[0],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '450000', 'businessType': 'SALE', 'monthlyCondoFee': '405'}]",[],0
0,2522939809,['45'],2021-06-09T04:44:24.158Z,"{'lon': -46.723028, 'lat': -23.626528}",[1],[1],[1],[1],"[{'yearlyIptu': '0', 'price': '214000', 'businessType': 'SALE', 'monthlyCondoFee': '1004'}]","['POOL', 'FURNISHED', 'ELEVATOR', 'GARAGE', 'AIR_CONDITIONING', 'PLAYGROUND', 'CHILDRENS_POOL', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_SHOPPING_CENTER_2', 'NEAR_PUBLIC_TRANSPORT']",0
0,2651903107,['60'],2023-08-25T17:51:48.781Z,"{'lon': -46.675546, 'lat': -23.694566}",[1],[],[1],[2],"[{'yearlyIptu': '43', 'price': '285000', 'businessType': 'SALE', 'monthlyCondoFee': '496'}]","['BALCONY', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'TENNIS_COURT', 'HOME_OFFICE', 'KITCHEN', 'ADULT_GAME_ROOM', 'SECURITY_24_HOURS']",0
0,2656683971,['62'],2023-09-19T23:49:36.746Z,"{'lon': -46.578084, 'lat': -23.59399}",[1],[1],[2],[2],"[{'yearlyIptu': '660', 'price': '445000', 'businessType': 'SALE', 'monthlyCondoFee': '500'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'PLAYGROUND', 'PLANNED_FURNITURE', 'PARTY_HALL', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'KITCHEN_CABINETS', 'GAS_SHOWER', 'AMERICAN_KITCHEN', 'INTERCOM', 'DISABLED_ACCESS', 'NATURAL_VENTILATION', 'LAMINATED_FLOOR', 'NEAR_PUBLIC_TRANSPORT']",5
0,2656753467,['42'],2023-09-20T08:28:08.563Z,"{'lon': -46.661132, 'lat': -23.606522}",[0],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '601295', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['ALARM_SYSTEM', 'PETS_ALLOWED']",0
0,2646507154,['109'],2023-07-26T18:15:09.914Z,"{'lon': -46.66223, 'lat': -23.636346}",[2],[3],[4],[3],"[{'yearlyIptu': '252', 'price': '1499000', 'businessType': 'SALE', 'monthlyCondoFee': '900'}]","['BALCONY', 'GYM', 'GOURMET_SPACE', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN', 'ADULT_GAME_ROOM', 'SPA']",0
0,2664712699,['32'],2023-10-25T17:45:34.599Z,"{'lon': -46.624036, 'lat': -23.500148}",[1],[1],[1],[1],"[{'yearlyIptu': '200', 'price': '165000', 'businessType': 'SALE', 'monthlyCondoFee': '1766'}]","['POOL', 'FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'GARAGE', 'AIR_CONDITIONING', 'GARDEN', 'CHILDRENS_POOL', 'GREEN_SPACE', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'HOME_OFFICE', 'INTERNET_ACCESS', 'KITCHEN', 'ELECTRIC_GENERATOR', 'LAUNDRY', 'ALARM_SYSTEM', 'CABLE_TV', 'HEATING', 'NEAR_SHOPPING_CENTER_2', 'NEAR_PUBLIC_TRANSPORT', 'ESSENTIAL_PUBLIC_SERVICES', 'EXTERIOR_VIEW', 'ADULT_POOL', 'RECEPTION', 'SAFETY_CIRCUIT', 'SECURITY_24_HOURS', 'PAY_PER_USE_SERVICES', 'SAUNA', 'WATCHMAN']",0
0,2672940277,['24'],2023-11-30T06:54:19.743Z,"{'lon': -46.713065, 'lat': -23.568908}",[0],[0],[1],[1],"[{'yearlyIptu': '100', 'price': '265000', 'businessType': 'SALE', 'monthlyCondoFee': '300'}]","['POOL', 'BARBECUE_GRILL', 'GYM', 'PLAYGROUND', 'PARTY_HALL', 'ADULT_GAME_ROOM']",0
0,2671607796,['46'],2023-11-25T04:35:45.025Z,"{'lon': -46.50032, 'lat': -23.539487}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '269000', 'businessType': 'SALE', 'monthlyCondoFee': '100'}]","['KITCHEN', 'INTERCOM', 'SERVICE_AREA', 'PETS_ALLOWED']",2
0,2548880077,['167'],2022-01-23T20:10:17.163Z,"{'lon': -46.719634, 'lat': -23.629455}",[4],[3],[5],[3],"[{'yearlyIptu': '651', 'price': '1600000', 'businessType': 'SALE', 'monthlyCondoFee': '1958'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'AIR_CONDITIONING', 'SERVICE_AREA', 'GOURMET_BALCONY', 'KITCHEN', 'DEPOSIT', 'INTERCOM', 'FIREPLACE', 'ALARM_SYSTEM', 'CABLE_TV', 'SAUNA']",0
0,2625802824,['70'],2023-04-13T00:52:18.130Z,"{'lon': -46.633523, 'lat': -23.562104}",[1],[1],[1],[2],"[{'yearlyIptu': '265', 'price': '880000', 'businessType': 'SALE', 'monthlyCondoFee': '950'}]","['POOL', 'BARBECUE_GRILL', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARAGE', 'AIR_CONDITIONING', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'NEAR_HOSPITAL', 'HOME_OFFICE', 'ELECTRIC_GENERATOR']",0
0,2648097178,['81'],2023-08-05T00:18:12.644Z,"{'lon': -46.592961, 'lat': -23.457884}",[1],[2],[2],[2],"[{'yearlyIptu': '0', 'price': '450000', 'businessType': 'SALE', 'monthlyCondoFee': '503'}]","['ELEVATOR', 'PLAYGROUND', 'BUILTIN_WARDROBE', 'GARAGE', 'SPORTS_COURT']",4
0,2661474319,['56'],2023-10-11T12:10:39.047Z,"{'lon': -46.613162, 'lat': -23.644879}",[1],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '290000', 'businessType': 'SALE', 'monthlyCondoFee': '250'}]","['GYM', 'BARBECUE_GRILL', 'ELEVATOR', 'CHILDRENS_POOL']",0
0,2664470695,['93'],2023-10-24T19:01:56.567Z,"{'lon': -46.680294, 'lat': -23.656917}",[1],[1],[3],[3],"[{'yearlyIptu': '210', 'price': '549000', 'businessType': 'SALE', 'monthlyCondoFee': '980'}]","['ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'GAMES_ROOM', 'ELECTRONIC_GATE']",4
0,2650008887,['95'],2023-08-16T13:21:07.801Z,"{'lon': -46.730228, 'lat': -23.581119}",[2],[2],[3],[4],"[{'yearlyIptu': '340', 'price': '730000', 'businessType': 'SALE', 'monthlyCondoFee': '802'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARAGE', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'SPORTS_COURT', 'TENNIS_COURT', 'BICYCLES_PLACE', 'KITCHEN', 'ELECTRIC_GENERATOR', 'INTERCOM', 'DINNER_ROOM', 'SQUARE', 'NEAR_PUBLIC_TRANSPORT', 'RECEPTION', 'ADULT_GAME_ROOM', 'ESSENTIAL_PUBLIC_SERVICES', 'SAUNA']",9
0,1335615478,['84'],2018-11-13T20:26:04.190Z,None,[2],[1],[2],[3],"[{'yearlyIptu': '220', 'price': '730000', 'businessType': 'SALE', 'monthlyCondoFee': '810'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'GARAGE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'CHILDRENS_POOL', 'GREEN_SPACE', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'SPORTS_COURT', 'INTERNET_ACCESS', 'KITCHEN', 'INTERCOM', 'LAUNDRY', 'ALARM_SYSTEM', 'CABLE_TV', 'NEAR_PUBLIC_TRANSPORT', 'FULL_CABLING', 'EXTERIOR_VIEW', 'WATCHMAN', 'SAFETY_CIRCUIT', 'SECURITY_24_HOURS', 'NUMBER_OF_FLOORS', 'ADULT_POOL', 'ADULT_GAME_ROOM', 'YOUTH_GAME_ROOM', 'RECEPTION', 'ESSENTIAL_PUBLIC_SERVICES']",0
0,2659417778,['63'],2023-10-02T18:46:04.415Z,"{'lon': -46.588028, 'lat': -23.584323}",[1],[1],[2],[2],"[{'yearlyIptu': '406', 'price': '538888', 'businessType': 'SALE', 'monthlyCondoFee': '424'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'AMERICAN_KITCHEN', 'DISABLED_ACCESS', 'GAMES_ROOM', 'ELECTRONIC_GATE']",9
0,2644094854,['44'],2023-07-13T18:11:19.964Z,"{'lon': -46.634739, 'lat': -23.575394}",[0],[0],[1],[1],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '0', 'price': '335000', 'businessType': 'SALE', 'monthlyCondoFee': '435'}]","['ELEVATOR', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'PETS_ALLOWED']",3
0,2644190609,['43'],2023-07-14T04:32:32.034Z,"{'lon': -46.640761, 'lat': -23.560588}",[1],[],[1],[1],"[{'yearlyIptu': '32', 'price': '390000', 'businessType': 'SALE', 'monthlyCondoFee': '432'}]","['GARAGE', 'GATED_COMMUNITY']",0
0,2502654295,['80'],2020-11-17T14:10:34.353Z,None,[2],[1],[2],[3],"[{'yearlyIptu': '150', 'price': '745000', 'businessType': 'SALE', 'monthlyCondoFee': '680'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'ADULT_GAME_ROOM', 'SAUNA', 'SPA']",19
0,2617500687,['28'],2023-03-08T19:35:02.521Z,"{'lon': -46.650419, 'lat': -23.595607}",[0],[0],[1],[1],"[{'yearlyIptu': '1000', 'price': '418000', 'businessType': 'SALE', 'monthlyCondoFee': '401'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'RECREATION_AREA', 'LAUNDRY', 'RECEPTION', 'SAFETY_CIRCUIT', 'GAMES_ROOM', 'SAUNA', 'NEAR_PUBLIC_TRANSPORT', 'PANORAMIC_VIEW']",19
0,2551602688,['50'],2022-02-15T01:47:37.523Z,"{'lon': -46.603877, 'lat': -23.609256}",[1],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '380000', 'businessType': 'SALE', 'monthlyCondoFee': '736'}]","['ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARAGE', 'GARDEN', 'GREEN_SPACE', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_HOSPITAL', 'INTERCOM', 'NEAR_SHOPPING_CENTER_2', 'NEAR_PUBLIC_TRANSPORT', 'WATCHMAN']",0
0,2655472162,['50'],2023-09-13T17:39:16.090Z,"{'lon': -46.606148, 'lat': -23.570993}",[1],[0],[1],[2],"[{'yearlyIptu': '1100', 'price': '317900', 'businessType': 'SALE', 'monthlyCondoFee': '410'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'AMERICAN_KITCHEN', 'DISABLED_ACCESS', 'SAUNA', 'GAMES_ROOM', 'ELECTRONIC_GATE']",3
0,2495857295,['101'],2020-09-14T15:44:36.506Z,"{'lon': -46.634344, 'lat': -23.607142}",[2],[1],[3],[3],"[{'yearlyIptu': '500', 'price': '1200000', 'businessType': 'SALE', 'monthlyCondoFee': '850'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'ADULT_GAME_ROOM']",0
0,2568685978,['27'],2022-06-24T12:07:04.882Z,None,[0],[1],[1],[1],"[{'yearlyIptu': '300', 'price': '185000', 'businessType': 'SALE', 'monthlyCondoFee': '180'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'CHILDRENS_POOL', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'SECURITY_CABIN', 'RECREATION_AREA', 'INTERNET_ACCESS', 'INTERCOM', 'LAUNDRY', 'TOYS_PLACE', 'SECURITY_CAMERA', 'SAFETY_CIRCUIT', 'SERVICE_ENTRANCE', 'SIDE_ENTRANCE', 'PET_SPACE', 'ENTRANCE_HALL', 'ADULT_POOL', 'DISABLED_ACCESS', 'COWORKING', 'ELECTRONIC_GATE', 'GAMES_ROOM', 'NEAR_PUBLIC_TRANSPORT']",10
0,2672111242,['120'],2023-11-27T15:27:34.809Z,"{'lon': -46.6582, 'lat': -23.56331}",[2],[1],[3],[3],"[{'yearlyIptu': '533', 'price': '1450000', 'businessType': 'SALE', 'monthlyCondoFee': '1820'}]",[],0
0,2656542673,['64'],2023-09-19T04:53:48.026Z,"{'lon': -46.636876, 'lat': -23.628604}",[1],[1],[2],[3],"[{'yearlyIptu': '0', 'price': '870000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['KITCHEN', 'BALCONY', 'GARAGE', 'GATED_COMMUNITY', 'PETS_ALLOWED']",0
0,2656136447,['140'],2023-09-16T10:59:35.065Z,"{'lon': -46.630426, 'lat': -23.475422}",[2],[1],[3],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '5180'}, 'yearlyIptu': '330', 'price': '4000', 'businessType': 'RENTAL', 'monthlyCondoFee': '1180'}, {'yearlyIptu': '330', 'price': '1000000', 'businessType': 'SALE', 'monthlyCondoFee': '1180'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'GYM', 'GOURMET_SPACE', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'INTERCOM', 'CABLE_TV', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM']",1
0,2598979354,['22'],2022-12-12T21:43:51.038Z,"{'lon': -46.631658, 'lat': -23.592119}",[0],[0],[1],[1],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '70', 'price': '440000', 'businessType': 'SALE', 'monthlyCondoFee': '340'}, {'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '3040'}, 'yearlyIptu': '70', 'price': '2700', 'businessType': 'RENTAL', 'monthlyCondoFee': '340'}]","['POOL', 'FURNISHED', 'ELEVATOR', 'GYM', 'GOURMET_SPACE', 'GARDEN', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'LAUNDRY']",1
0,2676953798,['60'],2023-12-16T22:20:24.043Z,"{'lon': -46.74018, 'lat': -23.585944}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '345300', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]","['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'GAMES_ROOM', 'ELECTRONIC_GATE', 'BLINDEX_BOX']",10
0,2671264719,['110'],2023-11-23T23:40:43.206Z,"{'lon': -46.691607, 'lat': -23.563579}",[1],[1],[3],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '6150'}, 'yearlyIptu': '202', 'price': '5000', 'businessType': 'RENTAL', 'monthlyCondoFee': '1150'}, {'yearlyIptu': '202', 'price': '1600000', 'businessType': 'SALE', 'monthlyCondoFee': '1150'}]",[],0
0,2545757159,['40'],2021-12-23T04:11:24.732Z,"{'lon': -46.75983, 'lat': -23.673036}",[1],[],[1],[2],"[{'price': '200000', 'businessType': 'SALE', 'monthlyCondoFee': '313'}]","['GARDEN', 'SERVICE_AREA', 'PARTY_HALL', 'INTERCOM', 'DINNER_ROOM', 'COPA']",0
0,2642955452,['60'],2023-07-06T19:58:59.476Z,"{'lon': -46.671801, 'lat': -23.666245}",[1],[],[2],[2],"[{'yearlyIptu': '10', 'price': '310000', 'businessType': 'SALE', 'monthlyCondoFee': '540'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'LAUNDRY', 'ELECTRONIC_GATE', 'GAMES_ROOM']",6
