,id,usableAreas,createdAt,displayAddressGeolocation,parkingSpaces,suites,bathrooms,bedrooms,pricingInfos,amenities,unitFloor
0,2655311471,['57'],2023-09-12T16:54:48.225Z,"{'lon': -46.597585, 'lat': -23.559015}",[1],[],[2],[1],"[{'yearlyIptu': '30', 'price': '330000', 'businessType': 'SALE', 'monthlyCondoFee': '710'}]","['ELEVATOR', 'GARDEN', 'GARAGE', 'PARTY_HALL', 'PETS_ALLOWED']",0
0,2669096193,['67'],2023-11-13T18:43:20.636Z,"{'lon': -46.604752, 'lat': -23.645876}",[1],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '260000', 'businessType': 'SALE', 'monthlyCondoFee': '380'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'GREEN_SPACE', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'TOYS_PLACE', 'SECURITY_CAMERA', 'PIZZA_OVEN', 'RECEPTION', 'GAMES_ROOM', 'DISABLED_ACCESS', 'LAMINATED_FLOOR']",0
0,2672708181,['55'],2023-11-29T12:28:00.676Z,"{'lon': -46.543339, 'lat': -23.552722}",[1],[0],[1],[2],"[{'yearlyIptu': '500', 'price': '470000', 'businessType': 'SALE', 'monthlyCondoFee': '300'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'PETS_ALLOWED', 'SPORTS_COURT', 'ALARM_SYSTEM']",5
0,2656525225,['36'],2023-09-19T03:37:01.280Z,"{'lon': -46.512997, 'lat': -23.53312}",[],[],[1],[2],"[{'yearlyIptu': '80', 'price': '234990', 'businessType': 'SALE', 'monthlyCondoFee': '190'}]",['GATED_COMMUNITY'],0
0,2666858101,['55'],2023-11-03T17:01:44.642Z,"{'lon': -46.700968, 'lat': -23.626279}",[1],[1],[2],[1],"[{'yearlyIptu': '210', 'price': '840000', 'businessType': 'SALE', 'monthlyCondoFee': '560'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'GOURMET_BALCONY', 'HEATED_POOL', 'CHILDRENS_POOL', 'GREEN_SPACE', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'RECREATION_AREA', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'BATHROOM_CABINETS', 'INTERNET_ACCESS', 'GAS_SHOWER', 'CLOSET', 'AMERICAN_KITCHEN', 'GOURMET_KITCHEN', 'EDICULE', 'ELECTRIC_GENERATOR', 'INTERCOM', 'SOUNDPROOFING', 'LAUNDRY', 'HIGH_CEILING_HEIGHT', 'DINNER_ROOM', 'ALARM_SYSTEM', 'CABLE_TV', 'POOL_BAR', 'TOYS_PLACE', 'SECURITY_CAMERA', 'BEAUTY_CENTER', 'SAFETY_CIRCUIT', 'SERVICE_ENTRANCE', 'DECK', 'TEEN_SPACE', 'PET_SPACE', 'PIZZA_OVEN', 'ENTRANCE_HALL', 'ADULT_POOL', 'PATROL', 'MASSAGE', 'PAY_PER_USE_SERVICES', 'WATCHMAN', 'CINEMA', 'GAMES_ROOM', 'DISABLED_ACCESS', 'COWORKING', 'SAUNA', 'SPA', 'ELECTRONIC_GATE', 'INTEGRATED_ENVIRONMENTS', 'BLINDEX_BOX', 'LAVABO', 'MEZZANINE', 'PORCELAIN', 'LAMINATED_FLOOR', 'NATURAL_VENTILATION', 'PANORAMIC_VIEW']",9
0,2673988325,['81'],2023-12-05T17:53:41.157Z,"{'lon': -46.611902, 'lat': -23.600531}",[1],[1],[2],[3],"[{'yearlyIptu': '1', 'price': '761395', 'businessType': 'SALE', 'monthlyCondoFee': '750'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'GOURMET_BALCONY', 'BARBECUE_BALCONY', 'CHILDRENS_POOL', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'SECURITY_CABIN', 'RECREATION_AREA', 'GAS_SHOWER', 'ELECTRIC_GENERATOR', 'INTERCOM', 'TOYS_PLACE', 'SAFETY_CIRCUIT', 'PET_SPACE', 'PIZZA_OVEN', 'VEGETABLE_GARDEN', 'ENTRANCE_HALL', 'ADULT_POOL', 'SOLARIUM', 'MEETING_ROOM', 'DISABLED_ACCESS', 'COWORKING', 'ELECTRONIC_GATE', 'GAMES_ROOM', 'LAVABO', 'COLD_FLOOR']",0
0,2674145877,['147'],2023-12-06T14:23:19.934Z,"{'lon': -46.649657, 'lat': -23.598969}",[2],[2],[4],[4],"[{'yearlyIptu': '690', 'price': '2283000', 'businessType': 'SALE', 'monthlyCondoFee': '1500'}]","['POOL', 'GATED_COMMUNITY', 'BALCONY', 'PETS_ALLOWED', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN', 'HEATING', 'WATCHMAN', 'ADULT_GAME_ROOM', 'PET_SPACE', 'SECURITY_24_HOURS']",0
0,2623815104,['63'],2023-04-06T18:53:12.495Z,"{'lon': -46.672095, 'lat': -23.647263}",[1],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '680000', 'businessType': 'SALE', 'monthlyCondoFee': '750'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'BACKYARD', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'SERVICE_AREA', 'GOURMET_BALCONY', 'SPORTS_COURT', 'HOME_OFFICE', 'KITCHEN', 'DEPOSIT', 'LAUNDRY', 'ALARM_SYSTEM', 'SAUNA']",50
0,2539383473,['92'],2021-10-27T18:29:42.275Z,"{'lon': -46.668818, 'lat': -23.600907}",[2],[0],[2],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '281', 'price': '1200000', 'businessType': 'SALE', 'monthlyCondoFee': '1042'}]","['POOL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'PLANNED_FURNITURE', 'HEATED_POOL', 'GREEN_SPACE', 'PARTY_HALL', 'HOME_OFFICE', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'SECURITY_CABIN', 'RECREATION_AREA', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'BATHROOM_CABINETS', 'SERVICE_BATHROOM', 'INTERNET_ACCESS', 'GAS_SHOWER', 'LARGE_KITCHEN', 'ELECTRIC_GENERATOR', 'INTERCOM', 'LARGE_WINDOW', 'HIGH_CEILING_HEIGHT', 'DINNER_ROOM', 'LARGE_ROOM', 'ALARM_SYSTEM', 'CABLE_TV', 'FRUIT_TREES', 'SECURITY_CAMERA', 'SAFETY_CIRCUIT', 'SERVICE_ENTRANCE', 'SIDE_ENTRANCE', 'GRASS', 'ENTRANCE_HALL', 'ADULT_POOL', 'PATROL', 'SOLARIUM', 'DRESS_ROOM2', 'WATCHMAN', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'BLINDEX_BOX', 'COPA', 'EMPLOYEE_DEPENDENCY', 'CORNER_PROPERTY', 'ALUMINUM_WINDOW', 'PRIVATE_POOL', 'LAMINATED_FLOOR', 'DIVIDERS', 'SERVICE_ROOM', 'REVERSIBLE_ROOM', 'NATURAL_VENTILATION']",12
0,2631530532,['42'],2023-05-11T01:28:00.952Z,"{'lon': -46.625908, 'lat': -23.50076}",[2],[],[1],[1],"[{'yearlyIptu': '156', 'price': '499000', 'businessType': 'SALE', 'monthlyCondoFee': '550'}]",[],0
0,2650194370,['55'],2023-08-17T11:00:52.097Z,"{'lon': -46.592752, 'lat': -23.452727}",[0],[1],[2],[2],"[{'yearlyIptu': '20', 'price': '230000', 'businessType': 'SALE', 'monthlyCondoFee': '160'}]","['INTERCOM', 'BALCONY', 'ALARM_SYSTEM', 'CABLE_TV', 'PETS_ALLOWED']",1
0,2674752993,['33'],2023-12-09T03:53:33.234Z,"{'lon': -46.646768, 'lat': -23.529866}",[1],[1],[1],[1],"[{'yearlyIptu': '109', 'price': '200000', 'businessType': 'SALE', 'monthlyCondoFee': '1013'}]","['POOL', 'FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GARAGE', 'AIR_CONDITIONING', 'GARDEN', 'GREEN_SPACE', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'INTERNET_ACCESS', 'KITCHEN', 'INTERCOM', 'LAUNDRY', 'CABLE_TV', 'NEAR_PUBLIC_TRANSPORT', 'ESSENTIAL_PUBLIC_SERVICES', 'EXTERIOR_VIEW', 'BAR', 'ADULT_POOL', 'RECEPTION', 'SAFETY_CIRCUIT', 'SECURITY_24_HOURS', 'PAY_PER_USE_SERVICES', 'SAUNA', 'WATCHMAN']",0
0,2656315680,['55'],2023-09-17T23:30:25.370Z,"{'lon': -46.563715, 'lat': -23.533227}",[1],[],[2],[2],"[{'yearlyIptu': '100', 'price': '488000', 'businessType': 'SALE', 'monthlyCondoFee': '500'}]",[],22
0,2646296390,['227'],2023-07-25T13:37:19.110Z,"{'lon': -46.68512, 'lat': -23.533279}",[3],[3],[5],[3],"[{'yearlyIptu': '1935', 'price': '2391000', 'businessType': 'SALE', 'monthlyCondoFee': '3800'}]","['BARBECUE_BALCONY', 'SECURITY_CABIN', 'RECREATION_AREA', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'INTERNET_ACCESS', 'GAS_SHOWER', 'TOYS_PLACE', 'SECURITY_CAMERA', 'SERVICE_ENTRANCE', 'ENTRANCE_HALL', 'INTEGRATED_ENVIRONMENTS', 'LUNCH_ROOM']",15
0,2648108993,['42'],2023-08-05T00:26:01.187Z,"{'lon': -46.610537, 'lat': -23.498548}",[1],[1],[1],[2],"[{'yearlyIptu': '0', 'price': '325000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]",[],0
0,2655499764,['70'],2023-09-13T20:05:48.770Z,"{'lon': -46.588813, 'lat': -23.565752}",[2],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '600000', 'businessType': 'SALE', 'monthlyCondoFee': '746'}]","['BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'SERVICE_AREA', 'PLAYGROUND', 'GREEN_SPACE', 'PARTY_HALL', 'NEAR_HOSPITAL', 'SPORTS_COURT', 'KITCHEN', 'ELECTRIC_GENERATOR', 'LAUNDRY', 'ADULT_GAME_ROOM', 'RECEPTION']",11
0,2632999280,['127'],2023-05-17T20:21:27.153Z,"{'lon': -46.657603, 'lat': -23.575453}",[2],[3],[5],[3],"[{'yearlyIptu': '1000', 'price': '2950000', 'businessType': 'SALE', 'monthlyCondoFee': '1800'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'RECREATION_AREA', 'TOYS_PLACE', 'SECURITY_CAMERA', 'PET_SPACE', 'SOLARIUM', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'GAMES_ROOM']",0
0,2665424006,['54'],2023-10-28T09:02:20.778Z,"{'lon': -46.630884, 'lat': -23.47396}",[1],[1],[2],[2],"[{'yearlyIptu': '150', 'price': '450000', 'businessType': 'SALE', 'monthlyCondoFee': '500'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'SERVICE_AREA', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'INTERCOM', 'LAUNDRY', 'ALARM_SYSTEM', 'GAMES_ROOM', 'ELECTRONIC_GATE']",5
0,2653484320,['47'],2023-09-02T15:25:03.292Z,"{'lon': -46.680965, 'lat': -23.529122}",[1],[1],[2],[2],"[{'yearlyIptu': '151', 'price': '750000', 'businessType': 'SALE', 'monthlyCondoFee': '900'}]","['POOL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'CONCIERGE_24H', 'SECURITY_CABIN', 'GAS_SHOWER', 'AMERICAN_KITCHEN', 'HIGH_CEILING_HEIGHT', 'SECURITY_CAMERA', 'GAMES_ROOM', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'NEAR_PUBLIC_TRANSPORT', 'RECEPTION', 'SECURITY_24_HOURS']",19
0,2626463251,['48'],2023-04-17T00:45:04.940Z,"{'lon': -46.561176, 'lat': -23.527742}",[1],[1],[2],[2],"[{'yearlyIptu': '80', 'price': '399900', 'businessType': 'SALE', 'monthlyCondoFee': '300'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'GOURMET_BALCONY', 'GREEN_SPACE', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'SPORTS_COURT', 'CONCIERGE_24H', 'SECURITY_CABIN', 'RECREATION_AREA', 'AMERICAN_KITCHEN', 'DRYWALL', 'INTERCOM', 'DINNER_ROOM', 'INTEGRATED_ENVIRONMENTS', 'NATURAL_VENTILATION', 'VEGETABLE_GARDEN', 'NEAR_PUBLIC_TRANSPORT', 'GRASS', 'SQUARE', 'PORCELAIN', 'HIKING_TRAIL', 'PIZZA_OVEN', 'STAIR', 'DISABLED_ACCESS', 'REDARIO', 'ELECTRONIC_GATE', 'ZEN_SPACE', 'PET_SPACE', 'FRUIT_TREES', 'ADULT_POOL', 'ALUMINUM_WINDOW']",2
0,2627291247,['60'],2023-04-19T22:38:32.508Z,"{'lon': -46.536531, 'lat': -23.524446}",[1],[0],[1],[2],"[{'yearlyIptu': '80', 'price': '350000', 'businessType': 'SALE', 'monthlyCondoFee': '250'}]","['BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'GREEN_SPACE', 'PARTY_HALL', 'SPORTS_COURT', 'RECREATION_AREA', 'INTERNET_ACCESS', 'AMERICAN_KITCHEN', 'GOURMET_KITCHEN', 'LARGE_KITCHEN', 'ELECTRIC_GENERATOR', 'INTERCOM', 'DINNER_ROOM', 'ALARM_SYSTEM', 'PET_SPACE', 'ZEN_SPACE', 'VEGETABLE_GARDEN', 'REDARIO', 'SECURITY_CAMERA', 'FENCE', 'SAFETY_CIRCUIT', 'ENTRANCE_HALL', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'INTEGRATED_ENVIRONMENTS', 'ALUMINUM_WINDOW', 'COLD_FLOOR', 'PORCELAIN', 'STAIR']",3
0,2651863859,['58'],2023-08-25T13:19:43.953Z,"{'lon': -46.733115, 'lat': -23.627262}",[1],[1],[2],[2],"[{'yearlyIptu': '217', 'price': '398000', 'businessType': 'SALE', 'monthlyCondoFee': '1413'}]",[],0
0,2612860612,['121'],2023-02-15T01:32:26.082Z,None,[2],[3],[3],[3],"[{'yearlyIptu': '1300', 'price': '1235000', 'businessType': 'SALE', 'monthlyCondoFee': '700'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'COWORKING', 'ELECTRONIC_GATE', 'GAMES_ROOM', 'SPA']",16
0,2637893566,['105'],2023-06-12T19:19:45.613Z,None,[2],[3],[4],[3],"[{'yearlyIptu': '411', 'price': '1300000', 'businessType': 'SALE', 'monthlyCondoFee': '1100'}]","['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'ELECTRONIC_GATE', 'GAMES_ROOM']",21
0,2654419615,['60'],2023-09-07T10:48:49.948Z,"{'lon': -46.620908, 'lat': -23.629099}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '320000', 'businessType': 'SALE', 'monthlyCondoFee': '530'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'PETS_ALLOWED', 'SERVICE_AREA', 'SPORTS_COURT', 'KITCHEN', 'DEPOSIT', 'INTERCOM', 'ALARM_SYSTEM']",5
0,2554750712,['51'],2022-03-15T04:41:52.888Z,"{'lon': -46.631202, 'lat': -23.617549}",[0],[0],[2],[2],"[{'yearlyIptu': '0', 'price': '455000', 'businessType': 'SALE', 'monthlyCondoFee': '621'}]","['KITCHEN', 'SERVICE_AREA']",0
0,2535645517,['67'],2021-09-23T02:07:29.883Z,"{'lon': -46.578765, 'lat': -23.58251}",[1],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '669000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'GOURMET_BALCONY', 'CHILDRENS_POOL', 'PARTY_HALL', 'AMERICAN_KITCHEN', 'ADULT_POOL', 'SAUNA']",11
0,2559420375,['159'],2022-04-20T09:01:31.888Z,"{'lon': -46.589998, 'lat': -23.566874}",[2],[3],[5],[3],"[{'yearlyIptu': '650', 'price': '1900000', 'businessType': 'SALE', 'monthlyCondoFee': '1176'}]","['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'GOURMET_SPACE', 'PLAYGROUND', 'GOURMET_BALCONY', 'CHILDRENS_POOL', 'PARTY_HALL', 'BICYCLES_PLACE', 'RECREATION_AREA', 'INTERNET_ACCESS', 'INTERCOM', 'LAUNDRY', 'ARMORED_SECURITY_CABIN', 'BAR', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM', 'SPA', 'SAUNA']",6
0,2629320916,['62'],2023-04-30T01:43:26.477Z,"{'lon': -46.546318, 'lat': -23.546341}",[1],[1],[2],[3],"[{'yearlyIptu': '1', 'price': '446700', 'businessType': 'SALE', 'monthlyCondoFee': '437'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'COWORKING', 'GAMES_ROOM', 'ELECTRONIC_GATE']",1
0,2512415579,['67'],2021-03-01T06:43:13.159Z,"{'lon': -46.635075, 'lat': -23.628845}",[1],[0],[2],[3],"[{'yearlyIptu': '59', 'price': '533000', 'businessType': 'SALE', 'monthlyCondoFee': '850'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'SERVICE_AREA', 'HOME_OFFICE', 'DEPOSIT', 'INTERCOM', 'ALARM_SYSTEM', 'CABLE_TV', 'SAUNA']",9
0,2674454873,['60'],2023-12-07T18:50:10.863Z,"{'lon': -46.670114, 'lat': -23.601217}",[1],[0],[1],[2],"[{'yearlyIptu': '1850', 'price': '750000', 'businessType': 'SALE', 'monthlyCondoFee': '857'}]","['POOL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GARDEN', 'WALL_BALCONY', 'PARTY_HALL', 'CONCIERGE_24H', 'INTERCOM', 'LARGE_WINDOW', 'ELECTRONIC_GATE']",1
0,2568318085,['171'],2022-06-23T09:29:20.127Z,"{'lon': -46.737087, 'lat': -23.612236}",[3],[3],[4],[3],"[{'yearlyIptu': '550', 'price': '980000', 'businessType': 'SALE', 'monthlyCondoFee': '1780'}]",['GATED_COMMUNITY'],0
0,2614826294,['56'],2023-02-24T16:45:28.128Z,"{'lon': -46.498789, 'lat': -23.536477}",[1],[2],[2],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '0', 'price': '378000', 'businessType': 'SALE', 'monthlyCondoFee': '100'}]","['ELEVATOR', 'GATED_COMMUNITY', 'ELECTRONIC_GATE']",0
0,2661306256,['156'],2023-10-10T23:58:21.091Z,"{'lon': -46.675429, 'lat': -23.535917}",[2],[2],[5],[4],"[{'yearlyIptu': '1000', 'price': '2005300', 'businessType': 'SALE', 'monthlyCondoFee': '1600'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'GOURMET_BALCONY', 'CHILDRENS_POOL', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'GAS_SHOWER', 'CLOSET', 'GOURMET_KITCHEN', 'PANTRY', 'SANCA', 'TOYS_PLACE', 'DECK', 'PET_SPACE', 'ENTRANCE_HALL', 'ADULT_POOL', 'SOLARIUM', 'WATER_TANK', 'GAMES_ROOM', 'DISABLED_ACCESS', 'COWORKING', 'SPA', 'SAUNA', 'ELECTRONIC_GATE', 'INTEGRATED_ENVIRONMENTS', 'LAVABO']",5
0,2672626773,['40'],2023-11-29T06:32:38.492Z,"{'lon': -46.585372, 'lat': -23.554135}",[1],[0],[1],[2],"[{'yearlyIptu': '1', 'price': '284640', 'businessType': 'SALE', 'monthlyCondoFee': '1'}]","['ELEVATOR', 'PETS_ALLOWED']",0
0,2666222105,['82'],2023-10-31T20:55:16.689Z,"{'lon': -46.608648, 'lat': -23.495014}",[2],[1],[2],[3],"[{'yearlyIptu': '190', 'price': '845000', 'businessType': 'SALE', 'monthlyCondoFee': '920'}]",[],0
0,2658952195,['81'],2023-09-29T19:10:57.931Z,"{'lon': -46.63903, 'lat': -23.557967}",[1],[1],[2],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': []}, 'yearlyIptu': '170', 'price': '800000', 'businessType': 'SALE', 'monthlyCondoFee': '963'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'BATHROOM_CABINETS', 'INTERCOM', 'SECURITY_CAMERA', 'PIZZA_OVEN', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'BLINDEX_BOX']",5
0,2614552330,['91'],2023-02-23T14:37:50.815Z,None,[2],[1],[3],[3],"[{'yearlyIptu': '280', 'price': '850000', 'businessType': 'SALE', 'monthlyCondoFee': '930'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'BARBECUE_BALCONY', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SHOPPING_CENTER', 'SPORTS_COURT', 'TENNIS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'BATHROOM_CABINETS', 'AMERICAN_KITCHEN', 'PANTRY', 'LARGE_ROOM', 'CINEMA', 'GAMES_ROOM', 'DISABLED_ACCESS', 'COWORKING', 'SAUNA', 'SPA', 'ELECTRONIC_GATE', 'SECURITY_24_HOURS']",0
0,2675416695,['27'],2023-12-11T23:40:57.937Z,"{'lon': -46.609414, 'lat': -23.477445}",[0],[],[1],[1],"[{'yearlyIptu': '100', 'price': '210000', 'businessType': 'SALE', 'monthlyCondoFee': '100'}]",[],1
0,2669447207,['122'],2023-11-15T04:12:26.562Z,"{'lon': -46.736743, 'lat': -23.631509}",[2],[3],[4],[3],"[{'yearlyIptu': '350', 'price': '999999', 'businessType': 'SALE', 'monthlyCondoFee': '1700'}]","['GATED_COMMUNITY', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'KITCHEN', 'DEPOSIT', 'LAUNDRY', 'ADULT_GAME_ROOM']",1
0,2567574819,['138'],2022-06-20T20:16:59.361Z,"{'lon': -46.718727, 'lat': -23.637641}",[2],[2],[6],[3],"[{'yearlyIptu': '42', 'price': '1470000', 'businessType': 'SALE', 'monthlyCondoFee': '1000'}]","['AIR_CONDITIONING', 'ALARM_SYSTEM', 'PETS_ALLOWED']",0
0,2604900120,['32'],2023-01-11T07:00:06.294Z,"{'lon': -46.64273, 'lat': -23.615771}",[1],[1],[1],[1],"[{'yearlyIptu': '0', 'price': '380000', 'businessType': 'SALE', 'monthlyCondoFee': '590'}]","['INTERCOM', 'NEAR_SCHOOL', 'NEAR_PUBLIC_TRANSPORT', 'NEAR_ACCESS_ROADS']",0
0,2632735219,['53'],2023-05-16T18:56:26.351Z,"{'lon': -46.563715, 'lat': -23.533227}",[1],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '435000', 'businessType': 'SALE', 'monthlyCondoFee': '400'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'AMERICAN_KITCHEN', 'LAUNDRY', 'DISABLED_ACCESS', 'COWORKING', 'SAUNA', 'SPA', 'ELECTRONIC_GATE']",0
0,2659939974,['47'],2023-10-04T18:01:07.318Z,"{'lon': -46.603877, 'lat': -23.609256}",[1],[1],[2],[2],"[{'yearlyIptu': '0', 'price': '323777', 'businessType': 'SALE', 'monthlyCondoFee': '720'}]","['FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'PETS_ALLOWED', 'SERVICE_AREA', 'PLANNED_FURNITURE', 'PARTY_HALL', 'CONCIERGE_24H', 'INTERNET_ACCESS', 'AMERICAN_KITCHEN', 'ELECTRONIC_GATE', 'INTEGRATED_ENVIRONMENTS']",0
